,track_id,track_name,artists,track_genre,popularity,energy,tempo,valence,danceability,loudness,intensity,cluster
87980,0V6WaKqjxvso39u8nBgF1K,Boa noite xangô,O Rappa,r-n-b,40,0.852,108.514,0.722,0.708,-5.484,{1},48
87989,5f9JOmKiyxwuScmd6yidqW,El Cantador,El Mimoso Luis Antonio López,r-n-b,41,0.716,110.014,0.965,0.707,-3.564,{1},48
87995,53tpLtadGWykXOix1WZ7YU,Janaína - Ao Vivo,Biquini Cavadão,r-n-b,39,0.934,88.012,0.564,0.508,-5.363,{1},48
88110,373tx0f1dUm6FPzgKJBPap,GATÚBELA,KAROL G;Maldy,reggae,6,0.858,92.523,0.342,0.627,-2.824,{1},38
88115,3Y7smguvy7hyxWaklqTdqQ,GATÚBELA,KAROL G;Maldy,reggae,6,0.858,92.523,0.342,0.627,-2.824,{1},38
88119,3GALgomp19w4K1KlwoM07T,GATÚBELA,KAROL G;Maldy,reggae,3,0.858,92.523,0.342,0.627,-2.824,{1},38
88120,4ppd80sFd0vJFuNBH8TJrm,GATÚBELA,KAROL G;Maldy,reggae,3,0.858,92.523,0.342,0.627,-2.824,{1},38
88124,7vodwj1T4yf0xitWOg2fSA,GATÚBELA,KAROL G;Maldy,reggae,2,0.858,92.523,0.342,0.627,-2.824,{1},38
88126,4uC61EsjWIOyGlJKGqRkD9,EL MAKINON,KAROL G;Mariah Angeliq,reggae,0,0.705,89.109,0.456,0.689,-3.224,{1},38
88127,1oV8hihVsAkSGaXT8vm7Hn,EL MAKINON,KAROL G;Mariah Angeliq,reggae,0,0.705,89.109,0.456,0.689,-3.224,{1},38
88129,0tWAW1X2zdHuDn70mRlNTE,EL MAKINON,KAROL G;Mariah Angeliq,reggae,0,0.705,89.109,0.456,0.689,-3.224,{1},38
88130,3ljbfC0Cfy2hdRIJcjSIjt,EL MAKINON,KAROL G;Mariah Angeliq,reggae,0,0.705,89.109,0.456,0.689,-3.224,{1},38
88134,0ZdyCcW6uUOBjb8CQvyg3m,EL MAKINON,KAROL G;Mariah Angeliq,reggae,0,0.705,89.109,0.456,0.689,-3.224,{1},38
88140,3QOGTFn1wCRLcmTccdPLtP,EL MAKINON,KAROL G;Mariah Angeliq,reggae,1,0.705,89.109,0.456,0.689,-3.224,{1},38
88145,5jRM57e9BCpKm2F0iQmReN,Créeme,KAROL G;Maluma,reggae,0,0.874,96.998,0.648,0.714,-3.576,{1},38
88148,25jeD6Agt0sUDeNc9JhLmS,LEYENDAS,KAROL G;Wisin & Yandel;Nicky Jam;Ivy Queen;Zion;Alberto Stylee,reggae,0,0.784,96.553,0.609,0.553,-5.458,{1},38
88151,0sXsq8sJa2yOdyRiLb5lgR,GATÚBELA,KAROL G;Maldy,reggae,10,0.858,92.523,0.342,0.627,-2.824,{1},38
88153,4jQx9hU0OSISZgPpKFlyqr,GATÚBELA,KAROL G;Maldy,reggae,5,0.858,92.523,0.342,0.627,-2.824,{1},38
88154,5v6XEJnRkaDZTnA0jkg15u,LOCATION,KAROL G;Anuel AA;J Balvin,reggae,0,0.758,115.977,0.654,0.772,-3.891,"{1, 2}",38
88155,5wpnARjEJkt8A5owpQORje,GATÚBELA,KAROL G;Maldy,reggae,2,0.858,92.523,0.342,0.627,-2.824,{1},38
88157,2tKIsOrwDCeL9LgpBvlZst,GATÚBELA,KAROL G;Maldy,reggae,0,0.858,92.523,0.342,0.627,-2.824,{1},38
88158,4EED67Itwxe7qew8pAiknY,GATÚBELA,KAROL G;Maldy,reggae,1,0.858,92.523,0.342,0.627,-2.824,{1},38
88159,0ocZq6BzBiJf8tbA3nvQPF,GATÚBELA,KAROL G;Maldy,reggae,0,0.858,92.523,0.342,0.627,-2.824,{1},38
88160,1wDyGzKYHVRVhNK3c9yD0y,GATÚBELA,KAROL G;Maldy,reggae,0,0.858,92.523,0.342,0.627,-2.824,{1},38
88167,1y1eDjSCubcNWNVQE9Tj2w,EL MAKINON,KAROL G;Mariah Angeliq,reggae,1,0.705,89.109,0.456,0.689,-3.224,{1},38
88171,5OOPYQor9kRh18B73f2Vci,GATÚBELA,KAROL G;Maldy,reggae,0,0.858,92.523,0.342,0.627,-2.824,{1},38
88176,47960GBapFd2ZJU6LbtwZz,Tusa,KAROL G;Nicki Minaj,reggae,0,0.701,100.954,0.619,0.796,-3.275,{1},38
88189,5RZ2onkccYP8RbSamO0hXT,CONTIGO VOY A MUERTE,KAROL G;Camilo,reggae,4,0.852,82.997,0.785,0.77,-2.593,{1},38
88194,2UzdMpV9R6H1Aex1yXExli,Créeme,KAROL G;Maluma,reggae,0,0.874,96.998,0.648,0.714,-3.576,{1},38
88195,5P7P56z3BWvsQDh9MrEwaW,La Dama,KAROL G;Cosculluela,reggae,1,0.781,100.01,0.734,0.844,-5.856,{1},38
88197,3LDezJ0x3UWsC0XXnjM8U9,Casi Nada,KAROL G,reggae,0,0.848,98.059,0.591,0.734,-2.756,{1},38
88198,0EZ3k6NTvkH1sQddEK4slm,Go Karo,KAROL G,reggae,0,0.727,93.032,0.827,0.746,-3.342,{1},38
88199,1bNsvWmJGd4pdpahQhlK9T,Bebesita,KAROL G,reggae,0,0.826,91.997,0.742,0.714,-3.897,{1},38
88318,4B9KVCZ14XPuLrkuFJ6Hov,Chica Ideal,Sebastian Yatra;Guaynaa,reggae,0,0.891,100.978,0.707,0.574,-3.665,{1},38
88323,0XFS1o1xFNTpSkbRh6FihK,Tacones Rojos,Sebastian Yatra,reggae,0,0.856,123.031,0.927,0.748,-3.517,{2},38
88332,5ed9YUQoRSGibIZWy0uIcG,TBT - Remix,Sebastian Yatra;Rauw Alejandro;Manuel Turizo;Cosculluela;Lalo Ebratt;Llane;Dalmata,reggae,0,0.783,91.957,0.52,0.82,-4.266,{1},38
88340,3w11Zj7MbTxQagWtk3W6oz,Chica Ideal,Sebastian Yatra;Guaynaa,reggae,1,0.891,100.978,0.707,0.574,-3.665,{1},38
88342,68BcN05HQw9WR0dYi3cwUO,Alguien Robo,Sebastian Yatra;Nacho;Wisin,reggae,0,0.914,92.983,0.686,0.745,-2.667,{1},38
88345,0eFSShjiDlp5FUspruHdJ0,Chica Ideal,Sebastian Yatra;Guaynaa,reggae,2,0.891,100.978,0.707,0.574,-3.665,{1},38
88356,7nYUn0gAvdNIXcI9UA3EoF,AEIOU,Justin Quiles;Robin Schulz,reggae,0,0.856,126.108,0.706,0.689,-3.394,{2},38
88357,2gmGtBi6DOdEGgd3G9XHhm,AEIOU,Justin Quiles;Robin Schulz,reggae,0,0.856,126.108,0.706,0.689,-3.394,{2},38
88457,22x5EpcJkfE3SHBONJG6FS,韻波句徒,CHEHON,reggae,60,0.863,122.03,0.928,0.806,-2.679,{2},38
88515,0ljEtiprW5mmX5AN3EzOxb,Buyaka,Guaynaa,reggae,0,0.738,95.909,0.733,0.787,-4.649,{1},38
88517,1597WGPM2yBKrpfn5sOfwN,Full Moon,Guaynaa;Yandel,reggae,0,0.833,84.007,0.622,0.852,-3.959,{1},38
88519,5MlyfdO19mwghNMr2p2hzb,Buyaka,Guaynaa,reggae,0,0.738,95.909,0.733,0.787,-4.649,{1},38
88522,5kwLY3eUcdPTaelGBrpydA,Full Moon,Guaynaa;Yandel,reggae,1,0.833,84.007,0.622,0.852,-3.959,{1},38
88527,29PfVio5gxsc0ymzSXZArT,Buyaka,Guaynaa,reggae,1,0.738,95.909,0.733,0.787,-4.649,{1},38
88550,7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G;Nicki Minaj,reggae,78,0.715,101.085,0.574,0.803,-3.28,{1},38
88555,0IqCoZ168iRc9LqfrYgpZy,KESI - Remix,Camilo;Shawn Mendes,reggae,76,0.815,122.959,0.823,0.871,-4.439,{2},38
88609,1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,KAROL G;Maldy,reggae,90,0.858,92.523,0.342,0.627,-2.824,{1},38
88625,0CyUdgFb9ukEGHKOFXHheo,Adivina,Totoy El Frio;Beéle,reggae,1,0.791,115.635,0.33,0.608,-4.81,"{1, 2}",38
88626,22JcKwmlqonTmNJdXTYj7J,Adivina,Totoy El Frio;Beéle,reggae,0,0.791,115.635,0.33,0.608,-4.81,"{1, 2}",38
88627,1doAHx3ddCl2iEbZGOWvnr,Adivina,Totoy El Frio;Beéle,reggae,1,0.791,115.635,0.33,0.608,-4.81,"{1, 2}",38
88658,0dKg2vGC1hFqcK5LGTaKzX,Tusa,KAROL G;Nicki Minaj,reggae,72,0.701,100.946,0.607,0.799,-3.272,{1},38
88660,0qeKzbUsW0V4ZWRJrHNiD3,Bad Boys (Theme from COPS),Inner Circle,reggae,69,0.722,87.858,0.533,0.781,-8.376,{1},38
88664,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,reggae,78,0.72,103.312,0.76,0.916,-8.548,{1},38
88703,2ijef6ni2amuunRoKTlgww,Sin Pijama,Becky G;Natti Natasha,reggae,69,0.745,94.014,0.82,0.791,-3.695,{1},38
88705,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,Becky G;KAROL G,reggae,85,0.7,93.991,0.899,0.843,-3.563,{1},38
88736,0wjDGV9D1oL3ZTXWzTAn6H,Informer,Snow,reggae,0,0.886,98.09,0.427,0.727,-5.342,{1},38
88740,0kpCfLJbmYFybCO6xy0hBn,Per Un Milione,Boomdabash,reggae,0,0.745,85.989,0.898,0.741,-4.099,{1},38
88742,3y8stkhKVX4cFf66yr9QCw,Que Nadie Se Entere,Adan La Amenaza;Nickoog Clk,reggae,50,0.744,98.979,0.704,0.848,-6.567,{1},38
88744,19ND1bszT9c5uT9qRyctmj,Lonely Monday Morning - John Ficarrotta Remix,Snow;John Ficarrotta,reggae,0,0.827,94.156,0.762,0.796,-8.868,{1},38
88751,1MDuXjpO68UVjbBzrTL1Aq,Red Dress,MAGIC!,reggae,50,0.795,135.978,0.803,0.653,-4.477,{2},38
88781,6yIf83OZJX6cTaKBj5VWwh,Sabrosa,Yera;Trapical,reggae,0,0.904,113.107,0.735,0.661,-3.433,"{1, 2}",38
88807,3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,reggae,73,0.838,93.974,0.71,0.761,-3.073,{1},38
88811,1bHhB1E62CqbM3uVZVvaEl,Bella Ciao,Becky G,reggae,61,0.754,104.987,0.693,0.667,-2.861,{1},38
88812,62vDrkBEyJYEOFj1ScBqM7,Sin Pijama,Becky G;Natti Natasha,reggae,67,0.745,94.002,0.79,0.788,-4.417,{1},38
88816,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,Becky G;KAROL G,reggae,81,0.703,94.048,0.902,0.836,-3.554,{1},38
88822,6GfahyZpvVE0FZKsLSRIoT,Bhuff Dem,Mr. Vegas,reggae,0,0.901,126.044,0.599,0.863,-3.284,{2},38
88841,62ZYT0vrK0SXFzCsjDIYVm,"Ao Único / Espírito, Enche a Minha Vida / Sala do Trono - Ao Vivo",MORADA,reggae,47,0.821,131.964,0.285,0.409,-4.386,{2},38
88856,2AY1UAimvTqjJC8vDJsOyy,Mayores,Becky G;Bad Bunny,reggae,72,0.836,96.993,0.874,0.745,-4.336,{1},38
88859,6wwT3PgG3eFuKCpxzjMJFs,Rotate,Becky G;Burna Boy,reggae,60,0.856,109.029,0.771,0.91,-2.082,{1},38
88890,3DTHLA4DaMpgHrK1fRP2bF,Por Ti,Jeloz,reggae,45,0.877,120.015,0.706,0.799,-4.875,{2},38
88897,09Uv1EnxHHFIs6FWbHDtMm,Fuori Dal Tunnel,Caparezza,reggae,0,0.717,92.003,0.665,0.853,-4.853,{1},38
88899,4ZURDRMhL4AKlKMJbouGyM,Fuori Dal Tunnel,Caparezza,reggae,0,0.717,92.003,0.665,0.853,-4.853,{1},38
88922,0nWEAiGRzP8rkQJ9Githyh,De León a Leona,Bubaseta,reggae,45,0.811,96.027,0.855,0.72,-2.566,{1},38
88927,3kkQOLp4QRNH0zAZIyCt4D,El Phillie,Dj Joe,reggae,44,0.728,100.002,0.703,0.841,-5.789,{1},38
88956,0aN7XuveoF2xUVJUJgPVNy,Tor Monta Sudhu Chai,MJ,reggae,0,0.969,135.015,0.967,0.702,-1.658,{2},38
88961,3Q7o2zzvXj7QiSCumjBpvu,AMANTES,Becky G;Daviles de Novelda,reggae,72,0.77,135.018,0.837,0.736,-6.477,{2},38
88983,3UB2Y7skTzYahnGGjCPCYs,Me Muero,Nigga;Flex,reggae,44,0.757,80.044,0.928,0.682,-5.258,{1},38
88991,5OdPE6LOPmRWukqVslSQal,Dia e Noite - Ao Vivo,MORADA,reggae,44,0.947,139.993,0.387,0.445,-4.942,{2},38
88997,3mvF4UaYu1E6Q1BaBUslf4,Meus Votos / Dia e Noite - Ao Vivo,MORADA,reggae,43,0.837,139.848,0.42,0.397,-6.735,{2},38
89818,0Be7sopyKMv8Y8npsUkax2,Tacones Rojos,Sebastian Yatra,reggaeton,81,0.856,123.031,0.927,0.748,-3.517,"{2, 3}",62
89829,7dT6ccDqmMHvz5C0d8iUND,Quiero Decirte,Abraham Mateo;Ana Mena,reggaeton,74,0.772,117.941,0.923,0.751,-3.853,{2},62
89832,6ylDpki1VpIsc525KC1ojF,Tacones Rojos,Sebastian Yatra,reggaeton,78,0.844,123.014,0.934,0.746,-3.499,{2},62
89849,0SlQayvafIPqFFmtq5DlRQ,La Envidia,Bayron Fire;Alex Sobre A,reggaeton,42,0.825,120.079,0.797,0.869,-5.633,{2},62
89870,1f2AyplMMO29MHBkjfFRmc,Papi Chulo,El Chombo,reggaeton,56,0.851,110.005,0.837,0.893,-6.42,{2},62
89917,3zUtuSPwyqKElkqfnJj3X2,NO MIENTEN,Becky G,reggaeton,63,0.766,128.019,0.515,0.957,-4.567,{2},62
89969,42lpuSQmnLUM1ZXJVzIVOi,KESI,Camilo,reggaeton,70,0.756,122.905,0.918,0.889,-4.23,{2},62
89990,2ohNni8RN3X7nRbimfVQF7,Desacatao,BlackRoy,reggaeton,40,0.821,127.003,0.926,0.743,-4.262,{2},62
90115,2j8bXaOBeEeyoY4ZpCcFIW,You Drive Me Crazy,Shakin' Stevens,rock-n-roll,58,0.927,119.494,0.975,0.754,-2.597,{2},58
90133,1fv1xRgyEKJkG9YVEamBKS,Mi Loca Pasión (feat. Shaila Dúrcal),Los Baby's;Shaila Dúrcal,rock-n-roll,43,0.86,110.179,0.847,0.672,-1.533,{2},58
90149,7Lp2cR508UkYmwbWwXPF5s,Quiero Abrazarte Tanto,Marco Antonio Muñiz,rock-n-roll,42,0.815,121.38,0.666,0.378,-5.354,{2},58
90190,6q8AvEr7oG3tgmmtI6O2uS,Den siste mohikanen,Little Gerhard,rock-n-roll,40,0.804,131.655,0.924,0.595,-4.511,{2},58
90200,3iSws76HjaU7k49EqJVTfF,"Sugar, Sugar",The Archies,rock-n-roll,65,0.871,122.395,0.967,0.736,-2.786,"{2, 3}",58
90218,3b9ICYLGk3brPCarHbih8a,Chica Alborotada,Los Juniors,rock-n-roll,37,0.883,156.18,0.905,0.683,-7.68,{3},58
90231,1TRdUF2oyYENzeX30yQtwM,Tus Promesas de Amor,Virginia Lopez,rock-n-roll,38,0.807,111.445,0.804,0.596,-5.319,{2},58
90238,3B0vDiUXETnZDEHssi6D0e,Un Viejo Amor (feat. Edith Márquez),Los Baby's;Edith Márquez,rock-n-roll,38,0.853,110.009,0.825,0.62,-2.76,{2},58
90276,26RuDmS6MxjfY5AjDZvubX,Me Piden (feat. Yuri),Los Baby's;Yuri,rock-n-roll,36,0.817,110.063,0.765,0.602,-3.096,{2},58
90280,0jI1SHJ4P9m5T3w4hSy8Kd,Cariñito Azucarado,Virginia Lopez,rock-n-roll,36,0.914,133.613,0.925,0.49,-5.655,"{2, 3}",58
90306,4l9rJRwlaMnPYD5DJtIIFo,Hound Dog,Elvis Presley,rock-n-roll,63,0.884,177.751,0.94,0.343,-4.123,{3},58
90311,5LNIT1cjnkIkPpZZIUQnCf,Nena Baila Twist,Los Freneticos Del Ritmo,rock-n-roll,35,0.918,172.382,0.858,0.499,-5.84,{3},58
90387,0IgOpNUZUewUakkBGzRCQV,Negrura,Los Baby's,rock-n-roll,34,0.838,119.079,0.817,0.703,-2.228,{2},58
90432,5S5L53t8PhVaGDy6ds9D9K,Cariñito Azucarado,Virginia Lopez,rock-n-roll,34,0.831,133.016,0.884,0.571,-7.647,{2},58
90442,1SdwywRhxTWnZdaUihMdeD,"La Plaga (Good Golly, Miss Molly)",Los Teen Tops,rock-n-roll,34,0.857,182.885,0.96,0.337,-7.037,{3},58
90454,4SGBuq37Ol4HJr7pQqFMKa,I Got You Babe,Sonny & Cher,rock-n-roll,65,0.795,110.583,0.6,0.629,-6.02,{2},58
90493,05K9S4Tbxaj7mKiZyHtjFl,(Dance with the) Guitar Man,Duane Eddy;The Rebelettes,rock-n-roll,1,0.925,137.193,0.932,0.688,-6.69,"{2, 3}",58
90502,3qt3ybU6MScMxMKL2TYBvt,No Particular Place To Go,Chuck Berry,rock-n-roll,62,0.791,129.237,0.98,0.596,-8.88,{2},58
90513,73BIHNAuJtxFTbuRK2y2sG,Clases De Cha Cha Chá,Ramon Marquez,rock-n-roll,32,0.789,128.795,0.887,0.78,-7.956,{2},58
90533,65nHDfhLe607gawYa1m1Dx,Prisionero De La Ciudad,Alberto Vazquez,rock-n-roll,32,0.868,112.464,0.932,0.753,-5.27,{2},58
90552,4KtgvmeeJ83iRxHc9QrBmf,Suspicious Minds (Film Edit),Elvis Presley,rock-n-roll,59,0.801,136.943,0.521,0.284,-9.981,{2},58
90553,2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,rock-n-roll,63,0.904,202.899,0.96,0.534,-3.315,{3},58
90598,1snZEmpf72N62WKo1Qlqx2,Albur de amor,Los Freddy's,rock-n-roll,32,0.765,115.912,0.884,0.648,-7.752,{2},58
90627,7uXktLVq43HeS4fPU4nQna,Sway,Bobby Rydell,rock-n-roll,54,0.814,122.962,0.937,0.659,-5.364,{2},58
90631,0rZFY2cnAlMSu7t9GegK9M,Nostradumbass,The Good The Bad and The Zugly,rock-n-roll,30,0.884,139.955,0.443,0.409,-5.604,"{2, 3}",58
90659,67zcTh67oLsdyYlnLjnzby,Aquel Amor,Los Fredy´s,rock-n-roll,30,0.802,116.638,0.424,0.425,-0.326,{2},58
90736,6eVMz5vDxBxZOje3PlNmEQ,Diet 1-2-3,The Good The Bad and The Zugly,rock-n-roll,30,0.919,188.966,0.292,0.334,-5.921,{3},58
90739,13mtGi7CVCoHdLfM3bejvF,Vik Bak Meg Satan,The Good The Bad and The Zugly,rock-n-roll,30,0.954,124.956,0.383,0.545,-7.554,"{2, 3}",58
90752,2oRn0QuaWQ1hragGQ7XZ9s,Devil Woman,Cliff Richard,rock-n-roll,53,0.792,116.687,0.858,0.71,-5.996,{2},58
90753,5blcqgpsuKhm0WQwMsmywj,Trouble / Guitar Man - Live from the '68 Comeback Special,Elvis Presley,rock-n-roll,58,0.828,116.141,0.743,0.435,-8.764,{2},58
90754,47y8hRlWLEJ4VafE6LMjEZ,A Little Less Conversation,Elvis Presley,rock-n-roll,59,0.802,114.172,0.835,0.584,-8.03,{2},58
90769,5f8lcz6WmN77t1v01oi0ov,Resurrection,Peter Pan Speedrock,rock-n-roll,30,0.98,153.411,0.577,0.43,-5.112,{3},58
90788,4K7Ts5I4VYhKrxkbMZmP2J,Mustaschen,Cool Candys,rock-n-roll,29,0.819,111.341,0.964,0.723,-5.643,{2},58
90805,7HgkQxxpt8CW8NqUVJF0Eh,Venus in Blue Jeans,Jimmy Clanton,rock-n-roll,55,0.762,111.534,0.727,0.497,-4.462,{2},58
90813,40fD7ct05FvQHLdQTgJelG,Splish Splash,Bobby Darin,rock-n-roll,59,0.943,147.768,0.965,0.645,-1.526,{3},58
90828,2pFyqaViQHNs36eMyyn85q,"Don`t Say Motherfucker, Motherfucker",Turbonegro,rock-n-roll,29,0.938,165.068,0.762,0.321,-3.28,{3},58
90851,1KLpjQFgubHI3GkAICCNH3,Dream Lover,Bobby Darin,rock-n-roll,59,0.774,131.715,0.715,0.526,-1.692,{2},58
90860,1xkqx6iXlSYaqNgLcfrDaA,Not a Lovesong,The Bones,rock-n-roll,29,0.963,160.121,0.429,0.416,-4.491,{3},58
90876,1QF2cLdi0hsrXlzaNOmHoS,Nasty Sexo,La Revolución De Emiliano Zapata,rock-n-roll,28,0.813,114.933,0.689,0.724,-5.53,{2},58
90883,2CWcO0kduKYfsSHY8E3Iml,American Music,The Blasters,rock-n-roll,29,0.873,192.572,0.968,0.448,-10.266,{3},58
90888,2wSenI7HcUGPWt7NGFKEFQ,Popotitos/La Plaga - En Vivo/Medley,Enrique Guzman;Alejandra Guzman,rock-n-roll,29,0.913,132.169,0.776,0.574,-4.337,"{2, 3}",58
90920,5xzdDMhFYiuUONB0Mha9VS,The Locomotion,Little Eva,rock-n-roll,61,0.782,128.973,0.736,0.629,-9.595,{2},58
90937,4UKoWrg6rVXUy2PVDsGcLg,Mi Plegaria,La Tropa Loca,rock-n-roll,27,0.776,112.961,0.649,0.574,-5.653,{2},58
90960,4fV0JX8psOmXACNG4Gd3JZ,A Love Worth Waiting For,Shakin' Stevens,rock-n-roll,43,0.882,130.697,0.922,0.659,-4.304,"{2, 3}",58
90992,28LShwDy6gR9hKDUNKWCWX,La Novia de Mi Mejor Amigo,Los Hermanos Carrion,rock-n-roll,27,0.789,129.389,0.849,0.638,-4.888,{2},58
90995,6HtPYcfatqRlEgmys4bqmM,Agujetas De Color De Rosa - En Vivo,Enrique Guzman,rock-n-roll,28,0.848,136.021,0.789,0.669,-6.738,{2},58
91011,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,rock,88,0.78,124.949,0.666,0.776,-4.374,{2},55
91029,0JsoJERs3b1uSP13eegLPP,Believer,Imagine Dragons,rock,4,0.775,124.751,0.695,0.766,-4.267,{2},55
91049,2zkfyPrPY0OlFJuui5j5FE,Was It All Worth It - Remastered 2011,Queen,rock,2,0.866,179.739,0.13,0.16,-5.277,{3},55
91060,54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,rock,84,0.75,114.061,0.587,0.772,-3.67,{2},55
91103,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,rock,82,0.797,120.041,0.518,0.611,-7.627,{2},55
91110,62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,rock,80,0.784,136.245,0.236,0.448,-3.686,{2},55
91139,7hQf6Dc0Ld5xIAFGk0NfBk,Go Your Own Way - 2018 Remaster,Fleetwood Mac,rock,0,0.932,136.029,0.657,0.572,-6.397,"{2, 3}",55
91146,62mGl2bpoJMLLbNjCwuAjY,Go Your Own Way - 2018 Remaster,Fleetwood Mac,rock,1,0.932,136.029,0.657,0.572,-6.397,"{2, 3}",55
91151,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,rock,83,0.8,116.032,0.934,0.795,-6.32,{2},55
91201,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,rock,83,0.819,117.956,0.766,0.655,-4.852,{2},55
91268,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,rock,82,0.834,139.131,0.774,0.508,-6.205,{2},55
91273,3UlFXr9WI8uXEYqptzPqC6,Revolution,Bastille,rock,0,0.755,110.016,0.78,0.629,-4.703,{2},55
91274,0wepMSfRNcIxazhOsL6w0x,Thelma + Louise,Bastille,rock,1,0.83,121.948,0.756,0.766,-3.335,{2},55
91277,5Exj7yGctXExjvg2FrVZh3,Revolution,Bastille,rock,0,0.755,110.016,0.78,0.629,-4.703,{2},55
91278,7kStyQM8nYnWTshbOzZGp2,Snakes,Bastille,rock,0,0.812,137.976,0.486,0.635,-4.724,{2},55
91298,2DfbcpMNUvXHfCTXKPbYsh,Roxanne - Remastered 2003,The Police,rock,2,0.752,133.977,0.66,0.615,-8.91,{2},55
91308,37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,rock,75,0.885,166.996,0.64,0.49,-4.121,{3},55
91316,6jvqibwXzLFsU9aLcWfDwK,Snakes,Bastille,rock,0,0.812,137.976,0.486,0.635,-4.724,{2},55
91325,7816irfzlAgs6ACKmCWg5C,Summer Of '69,Bryan Adams,rock,0,0.908,138.834,0.744,0.5,-4.303,"{2, 3}",55
91326,02CMDD2zt4LyEdOaSwVNhy,Summer Of '69,Bryan Adams,rock,0,0.908,138.834,0.744,0.5,-4.303,"{2, 3}",55
91329,2xIKC7clGKKhCwFnAuPtM6,Summer Of '69,Bryan Adams,rock,0,0.908,138.834,0.744,0.5,-4.303,"{2, 3}",55
91334,1zzwcBhUh3TqB2sVJWH84i,Summer Of '69,Bryan Adams,rock,1,0.908,138.834,0.744,0.5,-4.303,"{2, 3}",55
91339,2KH9tWMNpKRIfEJlx8FJbk,Joe And Mary,Bryan Adams,rock,0,0.896,143.989,0.966,0.639,-4.782,{3},55
91345,3NTXSjiz2noWd7gbEqd9Yf,Joe And Mary,Bryan Adams,rock,0,0.896,143.989,0.966,0.639,-4.782,{3},55
91366,3RJLtCGaNscT6SBfuIvlQE,Run To You,Bryan Adams,rock,1,0.863,126.417,0.646,0.559,-4.704,"{2, 3}",55
91386,2pmkQDRNQhwqjy5zEiffjU,Summer Of '69,Bryan Adams,rock,0,0.908,138.834,0.744,0.5,-4.303,"{2, 3}",55
91456,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,rock,79,0.851,126.885,0.452,0.722,-3.873,"{2, 3}",55
91528,58QhGA4ZDXdzAyKPh0TvVV,Kokomo,The Beach Boys,rock,0,0.759,115.586,0.929,0.701,-6.747,{2},55
91615,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,rock,82,0.868,156.295,0.609,0.559,-5.276,{3},55
91618,3X6pX6JttTbFIZLvcYYIZA,Monster,Skillet,rock,0,0.957,134.99,0.691,0.64,-2.336,"{2, 3}",55
91620,5gS3JPm2kmLGUvLc4BlQ3w,Run Back Into Your Arms,Rod Stewart,rock,0,0.92,146.439,0.893,0.589,-5.716,{3},55
91672,65EReuqyiXH0WMIaeFEIlX,Baby Jane,Rod Stewart,rock,0,0.798,123.229,0.732,0.641,-8.56,{2},55
91685,2o9Q5VeH9Dw0IAps33XDBF,Street Fighting Man,Rod Stewart,rock,0,0.77,136.82,0.611,0.537,-6.943,{2},55
91696,5dvBeCMTzUNjyWIcuykzyh,Everyday I Love You Less And Less,Kaiser Chiefs,rock,59,0.956,160.028,0.577,0.49,-4.556,{3},55
91768,4Tt6GiWS2V9sQjZjS2xjp2,"Honey, I'm Good.",Andy Grammer,rock,48,0.802,122.026,0.583,0.754,-6.424,{2},55
91811,4KiQwHi8V3XIVeLjOfQZ69,"Yeah, I Like You",The Goo Goo Dolls,rock,3,0.938,140.056,0.431,0.479,-3.058,{3},55
91817,77Xloo4rcKZCanevLIPy2z,"Yeah, I Like You",The Goo Goo Dolls,rock,0,0.938,140.056,0.431,0.479,-3.058,{3},55
91818,0NNTzqLoWtdNf6bbn8ZWHO,"Yeah, I Like You",The Goo Goo Dolls,rock,0,0.938,140.056,0.431,0.479,-3.058,{3},55
91819,5N5v1tfDEPbvK214jUEGgO,Christmas All Over Again,The Goo Goo Dolls,rock,0,0.768,133.788,0.554,0.457,-7.484,{2},55
91821,52vztQNidEzXCXkbzhhuBd,Christmas All Over Again,The Goo Goo Dolls,rock,0,0.768,133.788,0.554,0.457,-7.484,{2},55
91822,1WPQHQXez6OiPp080ZSPBD,Christmas All Over Again,The Goo Goo Dolls,rock,0,0.768,133.788,0.554,0.457,-7.484,{2},55
